"precinct","g_iphone","year_week","stops","nonwhite","null_stops","arrests","white","nonwhite_null","borough","iphone","force","nonwhite_force","nonwhite_arrest","high_white","high_crime"
41,51,3,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,FALSE
42,51,3,4,4,1,3,0,1,"PBBX",0,1,1,3,FALSE,FALSE
43,51,3,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,TRUE
44,51,3,11,11,10,1,0,10,"PBBX",0,3,0,1,FALSE,TRUE
45,51,3,1,1,0,1,0,0,"PBBX",0,1,1,1,FALSE,FALSE
46,51,3,14,14,6,7,0,6,"PBBX",0,2,2,7,FALSE,TRUE
47,51,3,7,7,6,0,0,6,"PBBX",0,3,1,0,FALSE,TRUE
48,51,3,5,5,4,1,0,4,"PBBX",0,0,0,1,FALSE,TRUE
49,51,3,5,5,3,2,0,3,"PBBX",0,3,0,2,FALSE,FALSE
50,51,3,2,2,2,0,0,2,"PBBX",0,2,0,0,TRUE,FALSE
52,51,3,16,16,16,0,0,16,"PBBX",0,0,0,0,FALSE,TRUE
60,66,3,6,5,5,1,1,5,"PBBS",0,4,0,0,TRUE,FALSE
61,66,3,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,TRUE
62,66,3,4,3,0,3,1,0,"PBBS",0,0,0,3,TRUE,FALSE
63,66,3,1,0,1,0,1,0,"PBBS",0,0,0,0,TRUE,FALSE
66,66,3,3,3,2,1,0,2,"PBBS",0,0,0,1,TRUE,FALSE
67,66,3,3,3,3,0,0,3,"PBBS",0,0,0,0,FALSE,TRUE
68,66,3,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
69,66,3,3,3,2,1,0,2,"PBBS",0,1,1,1,FALSE,FALSE
70,66,3,1,1,1,0,0,1,"PBBS",0,1,1,0,TRUE,TRUE
71,66,3,1,0,1,0,1,0,"PBBS",0,0,0,0,FALSE,TRUE
72,66,3,3,3,2,1,0,2,"PBBS",0,0,0,1,FALSE,FALSE
73,63,3,7,7,3,3,0,3,"PBBN",0,0,0,3,FALSE,TRUE
75,63,3,3,3,3,0,0,3,"PBBN",0,0,0,0,FALSE,TRUE
76,66,3,1,1,0,1,0,0,"PBBS",0,1,1,1,TRUE,FALSE
77,63,3,4,4,3,1,0,3,"PBBN",0,0,0,1,FALSE,TRUE
78,66,3,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
79,63,3,16,13,11,1,3,8,"PBBN",0,3,0,1,TRUE,TRUE
81,63,3,13,13,10,3,0,10,"PBBN",0,9,1,3,FALSE,TRUE
83,63,3,1,1,0,1,0,0,"PBBN",0,1,1,1,FALSE,TRUE
84,63,3,1,1,1,0,0,1,"PBBN",0,0,0,0,TRUE,FALSE
88,63,3,4,4,2,2,0,2,"PBBN",0,0,0,2,TRUE,FALSE
90,63,3,5,5,5,0,0,5,"PBBN",0,1,1,0,TRUE,TRUE
94,63,3,3,2,1,1,1,1,"PBBN",0,0,0,1,TRUE,FALSE
100,69,3,4,4,4,0,0,4,"PBQS",0,0,0,0,TRUE,FALSE
101,69,3,2,2,0,2,0,0,"PBQS",0,0,0,2,FALSE,FALSE
102,69,3,3,3,3,0,0,3,"PBQS",0,0,0,0,FALSE,TRUE
103,69,3,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
104,72,3,3,3,1,2,0,1,"PBQN",0,0,0,2,TRUE,TRUE
105,69,3,5,5,5,0,0,5,"PBQS",0,2,0,0,FALSE,TRUE
106,69,3,13,5,12,0,2,4,"PBQS",0,1,1,0,FALSE,TRUE
107,69,3,1,1,1,0,0,1,"PBQS",0,1,1,0,FALSE,FALSE
108,72,3,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,FALSE
109,72,3,8,8,6,2,0,6,"PBQN",0,2,0,2,FALSE,TRUE
110,72,3,2,2,1,1,0,1,"PBQN",0,0,0,1,FALSE,TRUE
111,72,3,1,0,0,1,1,0,"PBQN",0,0,0,0,TRUE,FALSE
112,72,3,5,4,2,3,1,1,"PBQN",0,0,0,3,TRUE,FALSE
113,69,3,1,1,1,0,0,1,"PBQS",0,1,1,0,FALSE,TRUE
114,72,3,11,8,9,2,2,6,"PBQN",0,0,0,2,TRUE,TRUE
115,72,3,2,2,1,1,0,1,"PBQN",0,0,0,1,FALSE,TRUE
120,48,3,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
121,48,3,3,2,2,1,1,1,"PBSI",0,0,0,1,TRUE,FALSE
122,48,3,1,0,0,1,1,0,"PBSI",0,0,0,0,TRUE,FALSE
123,48,3,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
1,56,56,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
5,56,56,1,1,0,1,0,0,"PBMS",1,0,0,1,FALSE,FALSE
6,56,56,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
7,56,56,1,1,0,1,0,0,"PBMS",1,0,0,1,FALSE,FALSE
9,56,56,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
10,56,56,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
13,56,56,8,8,2,4,0,2,"PBMS",1,1,1,4,TRUE,TRUE
14,56,56,1,1,1,0,0,1,"PBMS",1,0,0,0,TRUE,TRUE
17,56,56,1,1,1,0,0,1,"PBMS",1,1,1,0,TRUE,FALSE
18,56,56,2,2,2,0,0,2,"PBMS",1,2,0,0,TRUE,TRUE
19,62,56,3,2,2,1,1,1,"PBMN",0,1,1,1,TRUE,TRUE
20,62,56,2,2,1,1,0,1,"PBMN",0,0,0,1,TRUE,FALSE
22,62,56,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,56,11,11,6,5,0,6,"PBMN",0,2,2,5,FALSE,FALSE
24,62,56,3,3,0,3,0,0,"PBMN",0,0,0,3,TRUE,FALSE
25,62,56,5,5,4,1,0,4,"PBMN",0,1,1,1,FALSE,FALSE
26,62,56,1,1,0,1,0,0,"PBMN",0,0,0,1,TRUE,FALSE
28,62,56,2,1,1,1,1,0,"PBMN",0,1,0,1,FALSE,FALSE
30,62,56,1,1,1,0,0,1,"PBMN",0,0,0,0,FALSE,FALSE
32,62,56,8,8,2,5,0,2,"PBMN",0,1,1,5,FALSE,FALSE
33,62,56,3,3,1,1,0,1,"PBMN",0,3,3,1,FALSE,FALSE
34,62,56,3,3,2,0,0,2,"PBMN",0,2,2,0,FALSE,FALSE
40,51,56,17,17,4,12,0,4,"PBBX",1,0,0,12,FALSE,TRUE
41,51,56,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,FALSE
42,51,56,8,7,6,2,0,5,"PBBX",1,0,0,2,FALSE,FALSE
43,51,56,5,5,4,1,0,4,"PBBX",1,2,0,1,FALSE,TRUE
44,51,56,10,10,7,3,0,7,"PBBX",1,1,1,3,FALSE,TRUE
45,51,56,1,1,0,1,0,0,"PBBX",1,0,0,1,FALSE,FALSE
46,51,56,5,4,5,0,1,4,"PBBX",1,1,1,0,FALSE,TRUE
47,51,56,2,2,2,0,0,2,"PBBX",1,0,0,0,FALSE,TRUE
48,51,56,6,6,3,3,0,3,"PBBX",1,0,0,3,FALSE,TRUE
49,51,56,5,5,3,2,0,3,"PBBX",1,1,1,2,FALSE,FALSE
50,51,56,0,0,0,0,0,0,"PBBX",1,0,0,0,TRUE,FALSE
52,51,56,1,1,0,1,0,0,"PBBX",1,1,1,1,FALSE,TRUE
60,66,56,4,3,2,2,1,2,"PBBS",0,0,0,1,TRUE,FALSE
61,66,56,3,2,1,2,1,1,"PBBS",0,2,0,1,TRUE,TRUE
62,66,56,3,3,0,3,0,0,"PBBS",0,0,0,3,TRUE,FALSE
63,66,56,3,3,2,1,0,2,"PBBS",0,0,0,1,TRUE,FALSE
66,66,56,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
67,66,56,7,7,4,3,0,4,"PBBS",0,1,1,3,FALSE,TRUE
68,66,56,1,1,0,1,0,0,"PBBS",0,0,0,1,TRUE,FALSE
69,66,56,0,0,0,0,0,0,"PBBS",0,0,0,0,FALSE,FALSE
70,66,56,3,3,3,0,0,3,"PBBS",0,0,0,0,TRUE,TRUE
71,66,56,4,4,3,1,0,3,"PBBS",0,1,1,1,FALSE,TRUE
72,66,56,3,2,1,2,1,1,"PBBS",0,2,1,1,FALSE,FALSE
73,63,56,6,6,5,1,0,5,"PBBN",0,0,0,1,FALSE,TRUE
75,63,56,6,6,5,1,0,5,"PBBN",0,0,0,1,FALSE,TRUE
76,66,56,3,1,0,3,2,0,"PBBS",0,0,0,1,TRUE,FALSE
77,63,56,1,1,1,0,0,1,"PBBN",0,1,1,0,FALSE,TRUE
78,66,56,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
79,63,56,5,4,3,2,1,2,"PBBN",0,0,0,2,TRUE,TRUE
81,63,56,3,2,1,2,1,0,"PBBN",0,0,0,2,FALSE,TRUE
83,63,56,1,1,1,0,0,1,"PBBN",0,0,0,0,FALSE,TRUE
84,63,56,1,1,0,1,0,0,"PBBN",0,0,0,1,TRUE,FALSE
88,63,56,2,2,1,1,0,1,"PBBN",0,0,0,1,TRUE,FALSE
90,63,56,6,2,3,2,4,1,"PBBN",0,0,0,1,TRUE,TRUE
94,63,56,1,1,1,0,0,1,"PBBN",0,0,0,0,TRUE,FALSE
100,69,56,1,1,0,1,0,0,"PBQS",0,1,1,1,TRUE,FALSE
101,69,56,3,3,2,1,0,2,"PBQS",0,0,0,1,FALSE,FALSE
102,69,56,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
103,69,56,8,8,8,0,0,8,"PBQS",0,0,0,0,FALSE,TRUE
104,72,56,3,3,2,0,0,2,"PBQN",0,3,1,0,TRUE,TRUE
105,69,56,3,3,1,2,0,1,"PBQS",0,0,0,2,FALSE,TRUE
106,69,56,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
107,69,56,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,FALSE
108,72,56,3,1,2,1,2,0,"PBQN",0,0,0,1,FALSE,FALSE
109,72,56,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
110,72,56,1,1,0,1,0,0,"PBQN",0,0,0,1,FALSE,TRUE
111,72,56,3,3,3,0,0,3,"PBQN",0,2,2,0,TRUE,FALSE
112,72,56,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,56,3,3,3,0,0,3,"PBQS",0,2,0,0,FALSE,TRUE
114,72,56,3,2,0,3,1,0,"PBQN",0,0,0,2,TRUE,TRUE
115,72,56,5,5,2,3,0,2,"PBQN",0,2,0,3,FALSE,TRUE
120,48,56,2,2,2,0,0,2,"PBSI",1,0,0,0,TRUE,FALSE
121,48,56,1,1,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
122,48,56,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
123,48,56,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
1,56,4,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
5,56,4,0,0,0,0,0,0,"PBMS",0,0,0,0,FALSE,FALSE
6,56,4,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
7,56,4,4,4,1,3,0,1,"PBMS",0,1,1,3,FALSE,FALSE
9,56,4,10,9,5,5,1,4,"PBMS",0,2,0,5,TRUE,TRUE
10,56,4,2,2,1,1,0,1,"PBMS",0,0,0,1,TRUE,FALSE
13,56,4,3,2,1,2,0,0,"PBMS",0,3,2,2,TRUE,TRUE
14,56,4,1,1,1,0,0,1,"PBMS",0,0,0,0,TRUE,TRUE
17,56,4,2,1,2,0,1,1,"PBMS",0,0,0,0,TRUE,FALSE
18,56,4,1,1,1,0,0,1,"PBMS",0,1,1,0,TRUE,TRUE
19,62,4,2,2,0,2,0,0,"PBMN",0,2,2,2,TRUE,TRUE
20,62,4,0,0,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
22,62,4,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,4,18,16,14,3,0,12,"PBMN",0,1,1,3,FALSE,FALSE
24,62,4,3,3,3,0,0,3,"PBMN",0,1,1,0,TRUE,FALSE
25,62,4,1,1,0,0,0,0,"PBMN",0,1,1,0,FALSE,FALSE
26,62,4,1,1,0,1,0,0,"PBMN",0,0,0,1,TRUE,FALSE
28,62,4,6,4,3,3,2,3,"PBMN",0,0,0,1,FALSE,FALSE
30,62,4,2,2,2,0,0,2,"PBMN",0,0,0,0,FALSE,FALSE
32,62,4,9,9,5,4,0,5,"PBMN",0,7,2,4,FALSE,FALSE
33,62,4,2,2,0,2,0,0,"PBMN",0,1,1,2,FALSE,FALSE
34,62,4,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
40,51,4,9,9,5,4,0,5,"PBBX",0,4,2,4,FALSE,TRUE
41,51,4,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,FALSE
42,51,4,6,6,3,2,0,3,"PBBX",0,0,0,2,FALSE,FALSE
43,51,4,4,4,3,1,0,3,"PBBX",0,1,1,1,FALSE,TRUE
44,51,4,9,9,7,2,0,7,"PBBX",0,0,0,2,FALSE,TRUE
45,51,4,1,0,0,0,1,0,"PBBX",0,1,0,0,FALSE,FALSE
46,51,4,5,3,1,3,0,0,"PBBX",0,1,1,2,FALSE,TRUE
47,51,4,2,2,1,1,0,1,"PBBX",0,0,0,1,FALSE,TRUE
48,51,4,5,5,1,2,0,1,"PBBX",0,1,1,2,FALSE,TRUE
49,51,4,3,2,3,0,1,2,"PBBX",0,1,0,0,FALSE,FALSE
50,51,4,2,2,2,0,0,2,"PBBX",0,0,0,0,TRUE,FALSE
52,51,4,3,3,2,0,0,2,"PBBX",0,2,2,0,FALSE,TRUE
60,66,4,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
61,66,4,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,TRUE
62,66,4,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
63,66,4,4,4,2,2,0,2,"PBBS",0,0,0,2,TRUE,FALSE
66,66,4,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
67,66,4,7,6,6,1,1,5,"PBBS",0,2,2,1,FALSE,TRUE
68,66,4,1,0,0,1,1,0,"PBBS",0,0,0,0,TRUE,FALSE
69,66,4,5,5,2,3,0,2,"PBBS",0,0,0,3,FALSE,FALSE
70,66,4,9,8,8,1,1,7,"PBBS",0,1,0,1,TRUE,TRUE
71,66,4,0,0,0,0,0,0,"PBBS",0,0,0,0,FALSE,TRUE
72,66,4,2,2,0,2,0,0,"PBBS",0,0,0,2,FALSE,FALSE
73,63,4,2,2,1,1,0,1,"PBBN",0,1,1,1,FALSE,TRUE
75,63,4,0,0,0,0,0,0,"PBBN",0,0,0,0,FALSE,TRUE
76,66,4,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
77,63,4,10,9,7,3,1,6,"PBBN",0,0,0,3,FALSE,TRUE
78,66,4,1,0,1,0,1,0,"PBBS",0,0,0,0,TRUE,FALSE
79,63,4,3,3,0,3,0,0,"PBBN",0,0,0,3,TRUE,TRUE
81,63,4,1,1,0,1,0,0,"PBBN",0,1,1,1,FALSE,TRUE
83,63,4,3,3,1,2,0,1,"PBBN",0,0,0,2,FALSE,TRUE
84,63,4,9,9,8,1,0,8,"PBBN",0,1,1,1,TRUE,FALSE
88,63,4,1,1,1,0,0,1,"PBBN",0,0,0,0,TRUE,FALSE
90,63,4,4,4,4,0,0,4,"PBBN",0,0,0,0,TRUE,TRUE
94,63,4,0,0,0,0,0,0,"PBBN",0,0,0,0,TRUE,FALSE
100,69,4,1,0,0,1,1,0,"PBQS",0,0,0,0,TRUE,FALSE
101,69,4,2,2,1,1,0,1,"PBQS",0,0,0,1,FALSE,FALSE
102,69,4,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
103,69,4,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,TRUE
104,72,4,6,5,6,0,1,5,"PBQN",0,1,0,0,TRUE,TRUE
105,69,4,6,6,6,0,0,6,"PBQS",0,0,0,0,FALSE,TRUE
106,69,4,11,8,10,1,1,7,"PBQS",0,1,1,1,FALSE,TRUE
107,69,4,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,FALSE
108,72,4,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,FALSE
109,72,4,4,2,3,0,2,1,"PBQN",0,1,1,0,FALSE,TRUE
110,72,4,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
111,72,4,4,1,2,2,3,0,"PBQN",0,0,0,1,TRUE,FALSE
112,72,4,1,0,1,0,1,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,4,5,5,4,0,0,4,"PBQS",0,0,0,0,FALSE,TRUE
114,72,4,11,9,8,3,2,6,"PBQN",0,0,0,3,TRUE,TRUE
115,72,4,1,1,0,1,0,0,"PBQN",0,0,0,1,FALSE,TRUE
120,48,4,8,5,5,2,3,3,"PBSI",0,1,1,1,TRUE,FALSE
121,48,4,4,4,4,0,0,4,"PBSI",0,0,0,0,TRUE,FALSE
122,48,4,9,3,8,1,6,3,"PBSI",0,0,0,0,TRUE,FALSE
123,48,4,4,0,2,2,4,0,"PBSI",0,0,0,0,TRUE,FALSE
1,56,57,3,3,2,1,0,2,"PBMS",1,2,2,1,TRUE,FALSE
5,56,57,1,0,1,0,1,0,"PBMS",1,0,0,0,FALSE,FALSE
6,56,57,5,4,1,4,1,1,"PBMS",1,0,0,3,TRUE,TRUE
7,56,57,6,6,5,1,0,5,"PBMS",1,0,0,1,FALSE,FALSE
9,56,57,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
10,56,57,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
13,56,57,5,4,3,2,1,2,"PBMS",1,0,0,2,TRUE,TRUE
14,56,57,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
17,56,57,1,1,0,1,0,0,"PBMS",1,1,1,1,TRUE,FALSE
18,56,57,1,1,0,1,0,0,"PBMS",1,0,0,1,TRUE,TRUE
19,62,57,3,3,1,2,0,1,"PBMN",0,0,0,2,TRUE,TRUE
20,62,57,4,4,0,4,0,0,"PBMN",0,0,0,4,TRUE,FALSE
22,62,57,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,57,7,7,3,4,0,3,"PBMN",0,0,0,4,FALSE,FALSE
24,62,57,2,2,1,1,0,1,"PBMN",0,0,0,1,TRUE,FALSE
25,62,57,4,3,3,1,1,2,"PBMN",0,0,0,1,FALSE,FALSE
26,62,57,0,0,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
28,62,57,10,10,4,6,0,4,"PBMN",0,0,0,6,FALSE,FALSE
30,62,57,1,1,1,0,0,1,"PBMN",0,1,1,0,FALSE,FALSE
32,62,57,2,2,2,0,0,2,"PBMN",0,1,1,0,FALSE,FALSE
33,62,57,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
34,62,57,1,1,1,0,0,1,"PBMN",0,0,0,0,FALSE,FALSE
40,51,57,13,11,6,3,1,4,"PBBX",1,1,1,3,FALSE,TRUE
41,51,57,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,FALSE
42,51,57,7,7,1,4,0,1,"PBBX",1,2,0,4,FALSE,FALSE
43,51,57,8,7,7,1,0,7,"PBBX",1,0,0,0,FALSE,TRUE
44,51,57,5,5,1,4,0,1,"PBBX",1,0,0,4,FALSE,TRUE
45,51,57,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,FALSE
46,51,57,11,11,5,5,0,5,"PBBX",1,0,0,5,FALSE,TRUE
47,51,57,3,3,3,0,0,3,"PBBX",1,1,1,0,FALSE,TRUE
48,51,57,10,7,6,4,3,6,"PBBX",1,0,0,1,FALSE,TRUE
49,51,57,3,3,2,1,0,2,"PBBX",1,1,1,1,FALSE,FALSE
50,51,57,1,1,0,1,0,0,"PBBX",1,1,1,1,TRUE,FALSE
52,51,57,4,4,2,2,0,2,"PBBX",1,0,0,2,FALSE,TRUE
60,66,57,1,1,0,1,0,0,"PBBS",0,0,0,1,TRUE,FALSE
61,66,57,3,1,3,0,2,1,"PBBS",0,1,1,0,TRUE,TRUE
62,66,57,1,1,0,1,0,0,"PBBS",0,0,0,1,TRUE,FALSE
63,66,57,7,6,7,0,1,6,"PBBS",0,1,0,0,TRUE,FALSE
66,66,57,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
67,66,57,9,9,8,1,0,8,"PBBS",0,1,1,1,FALSE,TRUE
68,66,57,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
69,66,57,4,4,1,2,0,1,"PBBS",0,0,0,2,FALSE,FALSE
70,66,57,5,2,3,2,3,0,"PBBS",0,3,0,2,TRUE,TRUE
71,66,57,5,5,5,0,0,5,"PBBS",0,0,0,0,FALSE,TRUE
72,66,57,2,2,2,0,0,2,"PBBS",0,0,0,0,FALSE,FALSE
73,63,57,9,9,5,3,0,5,"PBBN",0,0,0,3,FALSE,TRUE
75,63,57,11,11,10,0,0,10,"PBBN",0,0,0,0,FALSE,TRUE
76,66,57,3,3,2,1,0,2,"PBBS",0,0,0,1,TRUE,FALSE
77,63,57,8,8,6,2,0,6,"PBBN",0,1,1,2,FALSE,TRUE
78,66,57,7,6,1,6,1,0,"PBBS",0,0,0,6,TRUE,FALSE
79,63,57,3,3,1,2,0,1,"PBBN",0,1,1,2,TRUE,TRUE
81,63,57,1,1,1,0,0,1,"PBBN",0,0,0,0,FALSE,TRUE
83,63,57,4,4,3,1,0,3,"PBBN",0,2,2,1,FALSE,TRUE
84,63,57,8,8,5,3,0,5,"PBBN",0,2,0,3,TRUE,FALSE
88,63,57,2,2,0,2,0,0,"PBBN",0,0,0,2,TRUE,FALSE
90,63,57,1,1,0,1,0,0,"PBBN",0,1,1,1,TRUE,TRUE
94,63,57,0,0,0,0,0,0,"PBBN",0,0,0,0,TRUE,FALSE
100,69,57,10,6,8,1,4,5,"PBQS",0,2,0,1,TRUE,FALSE
101,69,57,2,2,0,2,0,0,"PBQS",0,2,0,2,FALSE,FALSE
102,69,57,2,2,2,0,0,2,"PBQS",0,1,1,0,FALSE,TRUE
103,69,57,11,11,8,1,0,8,"PBQS",0,1,1,1,FALSE,TRUE
104,72,57,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,TRUE
105,69,57,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
106,69,57,1,1,0,1,0,0,"PBQS",0,1,1,1,FALSE,TRUE
107,69,57,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
108,72,57,1,0,0,1,1,0,"PBQN",0,1,0,0,FALSE,FALSE
109,72,57,9,8,6,3,1,5,"PBQN",0,0,0,3,FALSE,TRUE
110,72,57,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
111,72,57,2,1,2,0,1,1,"PBQN",0,1,0,0,TRUE,FALSE
112,72,57,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,57,2,2,2,0,0,2,"PBQS",0,0,0,0,FALSE,TRUE
114,72,57,9,7,3,6,2,2,"PBQN",0,1,1,5,TRUE,TRUE
115,72,57,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
120,48,57,2,2,2,0,0,2,"PBSI",1,0,0,0,TRUE,FALSE
121,48,57,1,1,1,0,0,1,"PBSI",1,0,0,0,TRUE,FALSE
122,48,57,1,1,0,1,0,0,"PBSI",1,0,0,1,TRUE,FALSE
123,48,57,3,2,3,0,1,2,"PBSI",1,0,0,0,TRUE,FALSE
1,56,5,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
5,56,5,6,6,4,2,0,4,"PBMS",0,0,0,2,FALSE,FALSE
6,56,5,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
7,56,5,1,1,1,0,0,1,"PBMS",0,0,0,0,FALSE,FALSE
9,56,5,6,5,2,4,1,2,"PBMS",0,0,0,3,TRUE,TRUE
10,56,5,3,0,2,0,3,0,"PBMS",0,3,0,0,TRUE,FALSE
13,56,5,2,2,2,0,0,2,"PBMS",0,1,1,0,TRUE,TRUE
14,56,5,2,2,2,0,0,2,"PBMS",0,2,0,0,TRUE,TRUE
17,56,5,1,1,0,0,0,0,"PBMS",0,1,1,0,TRUE,FALSE
18,56,5,1,1,1,0,0,1,"PBMS",0,1,1,0,TRUE,TRUE
19,62,5,2,2,2,0,0,2,"PBMN",0,2,2,0,TRUE,TRUE
20,62,5,1,1,1,0,0,1,"PBMN",0,0,0,0,TRUE,FALSE
22,62,5,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,5,15,14,8,7,0,7,"PBMN",0,0,0,7,FALSE,FALSE
24,62,5,0,0,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
25,62,5,2,2,2,0,0,2,"PBMN",0,0,0,0,FALSE,FALSE
26,62,5,1,1,0,1,0,0,"PBMN",0,1,1,1,TRUE,FALSE
28,62,5,2,0,0,2,2,0,"PBMN",0,0,0,0,FALSE,FALSE
30,62,5,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
32,62,5,6,6,1,5,0,1,"PBMN",0,0,0,5,FALSE,FALSE
33,62,5,5,5,2,3,0,2,"PBMN",0,0,0,3,FALSE,FALSE
34,62,5,1,1,0,1,0,0,"PBMN",0,0,0,1,FALSE,FALSE
40,51,5,5,5,2,3,0,2,"PBBX",0,2,2,3,FALSE,TRUE
41,51,5,1,1,1,0,0,1,"PBBX",0,0,0,0,FALSE,FALSE
42,51,5,3,3,0,3,0,0,"PBBX",0,0,0,3,FALSE,FALSE
43,51,5,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,TRUE
44,51,5,9,9,7,2,0,7,"PBBX",0,0,0,2,FALSE,TRUE
45,51,5,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,FALSE
46,51,5,3,3,2,0,0,2,"PBBX",0,1,1,0,FALSE,TRUE
47,51,5,2,2,1,1,0,1,"PBBX",0,1,1,1,FALSE,TRUE
48,51,5,1,1,0,1,0,0,"PBBX",0,1,1,1,FALSE,TRUE
49,51,5,4,3,0,4,1,0,"PBBX",0,0,0,3,FALSE,FALSE
50,51,5,0,0,0,0,0,0,"PBBX",0,0,0,0,TRUE,FALSE
52,51,5,1,1,1,0,0,1,"PBBX",0,0,0,0,FALSE,TRUE
60,66,5,3,2,1,2,1,1,"PBBS",0,1,1,1,TRUE,FALSE
61,66,5,6,4,3,3,1,2,"PBBS",0,3,1,2,TRUE,TRUE
62,66,5,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
63,66,5,4,4,4,0,0,4,"PBBS",0,4,0,0,TRUE,FALSE
66,66,5,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,FALSE
67,66,5,1,1,1,0,0,1,"PBBS",0,0,0,0,FALSE,TRUE
68,66,5,3,3,3,0,0,3,"PBBS",0,3,0,0,TRUE,FALSE
69,66,5,2,2,1,1,0,1,"PBBS",0,0,0,1,FALSE,FALSE
70,66,5,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,TRUE
71,66,5,2,2,2,0,0,2,"PBBS",0,0,0,0,FALSE,TRUE
72,66,5,5,5,5,0,0,5,"PBBS",0,0,0,0,FALSE,FALSE
73,63,5,9,9,6,3,0,6,"PBBN",0,0,0,3,FALSE,TRUE
